Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
86;-0,150000005960464;2,54579731517879E-06;-58920,640625;1377,8466796875;
87;-0,140000000596046;2,48577407546691E-06;-56320,484375;1397,96484375;
88;-0,129999995231628;4,31465105066309E-06;-30129,8984375;1408,017578125;
89;-0,119999997317791;5,96833388044615E-06;-20106,11328125;1418,068359375;
90;-0,109999999403954;9,25985386857064E-06;-11879,2373046875;1428,1171875;
91;-0,100000001490116;2,79283517556905E-06;-35805,91015625;1458,265625;
92;-0,0900000035762787;2,79051664620056E-06;-32252,09375;1478,3837890625;
93;-0,0799999982118607;5,43421720067272E-06;-14721,53125;1488,4345703125;
94;-0,0700000002980232;2,79645018963492E-06;-25031,734375;1518,58203125;
95;-0,0599999986588955;2,87483885585971E-06;-20870,734375;1538,701171875;
96;-0,0500000007450581;6,30786144029116E-06;-7926,61669921875;1548,7509765625;
97;-0,0399999991059303;2,94671258416201E-06;-13574,44921875;1578,8984375;
98;-0,0299999993294477;3,04961849906249E-06;-9837,2958984375;1599,0146484375;
99;-0,0199999995529652;8,33006015454885E-06;-2400,94311523438;1609,064453125;
100;-0,00999999977648258;3,15901593239687E-06;-3165,54272460938;1639,212890625;
101;0;3,25596170114295E-06;0;1659,330078125;
102;0,00999999977648258;3,08421977024409E-06;3242,31103515625;1689,4794921875;
103;0,0199999995529652;3,26202143696719E-06;6131,16748046875;1709,59765625;
104;0,0299999993294477;3,14815929414181E-06;9529,3779296875;1739,74609375;
105;0,0399999991059303;3,32267381963902E-06;12038,4970703125;1759,8642578125;
106;0,0500000007450581;3,2322348033631E-06;15469,173828125;1790,01171875;
107;0,0599999986588955;3,44328464052523E-06;17425,22265625;1810,130859375;
108;0,0700000002980232;3,36897210218012E-06;20777,8515625;1840,2783203125;
109;0,0799999982118607;3,59161936103192E-06;22274,07421875;1860,3984375;
110;0,0900000035762787;3,54977305505599E-06;25353,734375;1890,546875;
111;0,100000001490116;3,79896187041595E-06;26322,98046875;1910,6640625;
112;0,109999999403954;3,77653509531228E-06;29127,228515625;1940,8134765625;
