Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
1;1;0,00106351147405803;940,281372070313;20,056640625;
2;0,990000009536743;0,000531041878275573;1864,259765625;40,1767578125;
3;0,980000019073486;0,000436530157458037;2244,9765625;50,24609375;
4;0,970000028610229;0,000372693699318916;2602,67358398438;60,314453125;
5;0,959999978542328;0,000325919390888885;2945,51342773438;70,3857421875;
6;0,949999988079071;0,000289295217953622;3283,8427734375;80,4541015625;
7;0,939999997615814;0,000259709893725812;3619,42309570313;90,5244140625;
8;0,930000007152557;0,000235110375797376;3955,5888671875;100,5927734375;
9;0,920000016689301;0,00021410608314909;4296,935546875;110,662109375;
10;0,910000026226044;0,000196057095308788;4641,50537109375;120,732421875;
11;0,899999976158142;0,000180146598722786;4995,93115234375;130,80078125;
12;0,889999985694885;0,000166188809089363;5355,3544921875;140,8701171875;
13;0,879999995231628;0,00015345354040619;5734,634765625;150,939453125;
14;0,870000004768372;0,000142165867146105;6119,6123046875;161,0078125;
15;0,860000014305115;0,000131805907585658;6524,74560546875;171,0771484375;
16;0,850000023841858;0,000122312500025146;6949,41259765625;181,1474609375;
17;0,839999973773956;0,000113613277790137;7393,501953125;191,2177734375;
18;0,829999983310699;0,000105534862086643;7864,69970703125;201,287109375;
19;0,819999992847443;0,000101603764051106;8070,56689453125;221,404296875;
20;0,810000002384186;9,20706879696809E-05;8797,587890625;231,47265625;
21;0,800000011920929;8,46974435262382E-05;9445,3857421875;241,5419921875;
22;0,790000021457672;7,81884809839539E-05;10103,7900390625;251,611328125;
23;0,779999971389771;7,21085234545171E-05;10817,0283203125;261,6806640625;
24;0,769999980926514;6,65027109789662E-05;11578,474609375;271,75;
25;0,759999990463257;6,12754811299965E-05;12403,0029296875;281,8203125;
26;0,75;5,63496214454062E-05;13309,7607421875;291,8896484375;
27;0,740000009536743;5,17525440955069E-05;14298,814453125;301,958984375;
28;0,730000019073486;4,74545449833386E-05;15383,142578125;312,025390625;
29;0,720000028610229;4,34596731793135E-05;16567,083984375;322,095703125;
30;0,709999978542328;3,97514122596476E-05;17861;332,1650390625;
31;0,699999988079071;3,62919126928318E-05;19288,04296875;342,2333984375;
32;0,689999997615814;3,31039991579019E-05;20843,40234375;352,3017578125;
33;0,680000007152557;3,0134258850012E-05;22565,6796875;362,37109375;
